session_ref,scope,origin_class,index_coverage,source_retention
sha256:03d4db96ec3ad344a17b,other-workspace,native_subagent,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:bee7c366362918239bde,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:546fd45410d5e8700e13,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:6b6b6dc36f0d0149d5fb,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:8b19e0981345774fef48,other-workspace,native_subagent,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:bdcc7483dd9452e64903,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:a625014daa6e5201aa23,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:efe2e48844a08a64294c,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:af29c0f7f5e43103fdc6,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:a706a8956c441a52d785,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:aa43cd781c7e47173e86,swf,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:f2ba36eb75f5a3d0a861,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:91dbe310663c08d99a50,other-workspace,native_subagent,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:e689826d69bcc1dc43a7,other-workspace,native_subagent,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:5d52d080b86ea0c3551b,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:8562a6ba4cab038ad6b0,other-workspace,native_subagent,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:9a43bc056ab022993882,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:a82efc89a4d8bcbf8229,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:81c6af1484471485a1ec,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:3823c257c6f520099aa5,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:a24b649c94dcfc1377bf,swf,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:27ac187e6ce57eae3b3e,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:ea41d5bb84583262a883,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:d0d45246f5f94c29a98c,swf,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:f9ded068e8c67369d7fc,swf,native_subagent,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:571183cffefd405cf362,swf,native_subagent,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:f3d2d007e113ecfc411a,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:f164d7719eeb6c78f648,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:43c1d47142af8a0851ca,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:5098e7f64061ac74c82b,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:ca2441333c144d451e84,swf,native_subagent,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:44f110d2052e89386e81,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:7fe3f21e6d102280baca,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:f2b82677481598d1e5cc,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:e6a604e3b571111b0b75,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:c1bb39d4a20eb348e9b0,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:efec383ba6a635d07073,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:adfd526009918995f89d,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:27191cbab32b70a63514,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:a47711064fbc247506ae,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:0150a02cf5891110745c,other-workspace,native_subagent,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:bd177418051e0abea1e7,other-workspace,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:fcf6613885777cbbf304,other-workspace,native_subagent,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:f02a509e21b93367ed43,other-workspace,native_subagent,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:5af996ca6c638ae87990,other-workspace,native_subagent,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:7a404e14fbf055a3183d,other-workspace,native_subagent,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:a244a559c0b1826f0dac,other-workspace,native_subagent,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
sha256:34b71c187de9f280788e,swf,top_level_not_necessarily_human,machine_index_complete,Original session identifiers and machine paths retained in local audit backup.
